,line,__fileposition__
47529,"307,30822,2.5,1186172822",1159299
47530,"307,30848,2.5,1186260045",1159325
47531,"307,30894,2.0,1186258081",1159351
47532,"307,31422,0.5,1186085237",1159377
47533,"307,31424,0.5,1186260621",1159403
47534,"307,32011,1.5,1189607323",1159429
47535,"307,32017,2.5,1186258281",1159455
47536,"307,32019,2.0,1186085987",1159481
47537,"307,32031,2.5,1186173703",1159507
47538,"307,32213,1.5,1189608029",1159533
47539,"307,32587,4.5,1186162575",1159559
47540,"307,33004,3.5,1189457438",1159585
47541,"307,33085,0.5,1186084964",1159611
47542,"307,33166,3.5,1193172154",1159637
47543,"307,33171,0.5,1190682690",1159663
47544,"307,33495,2.0,1186260834",1159689
47545,"307,33499,2.0,1189608300",1159715
47546,"307,33672,3.0,1186259519",1159741
47547,"307,33679,2.0,1189457411",1159767
47548,"307,33681,1.0,1186084524",1159793
47549,"307,33794,4.0,1242822641",1159819
47550,"307,33836,2.5,1186086386",1159845
47551,"307,34143,1.0,1186258535",1159871
47552,"307,34162,3.5,1189457107",1159897
47553,"307,34323,3.0,1186259161",1159923
47554,"307,34326,2.0,1186264727",1159949
47555,"307,34437,3.0,1186087291",1159975
47556,"307,34520,2.0,1186257296",1160001
47557,"307,34523,2.0,1189607772",1160027
47558,"307,34530,2.0,1186259536",1160053
47559,"307,34534,3.5,1211305572",1160079
47560,"307,35836,3.0,1186084387",1160105
47561,"307,36401,0.5,1186087317",1160131
47562,"307,36708,4.0,1186174111",1160157
47563,"307,37382,3.0,1186257399",1160183
47564,"307,37384,2.0,1186259104",1160209
47565,"307,37729,3.0,1186172409",1160235
47566,"307,37857,4.5,1215657458",1160261
47567,"307,38038,4.0,1200150345",1160287
47568,"307,38061,3.0,1186172404",1160313
47569,"307,39183,3.5,1186087284",1160339
47570,"307,39234,2.5,1186257903",1160365
47571,"307,39446,1.5,1186173840",1160391
47572,"307,40278,3.0,1186172505",1160417
47573,"307,40581,2.5,1186259796",1160443
47574,"307,40723,1.5,1186259790",1160469
47575,"307,40815,3.5,1189455996",1160495
47576,"307,40819,4.5,1189457674",1160521
47577,"307,40826,3.0,1186257663",1160547
47578,"307,41566,3.0,1200844592",1160573
47579,"307,41571,4.5,1189606546",1160599
47580,"307,42002,2.0,1186257777",1160625
47581,"307,42723,0.5,1196131328",1160651
47582,"307,42725,3.0,1186260611",1160677
47583,"307,43679,1.0,1186259217",1160703
47584,"307,43919,1.0,1186259156",1160729
47585,"307,44004,2.0,1186257837",1160755
47586,"307,44191,4.0,1189455956",1160781
47587,"307,44195,3.0,1186410732",1160807
47588,"307,44397,1.5,1186258628",1160833
47589,"307,44761,3.5,1187879008",1160859
47590,"307,44828,2.0,1186259236",1160885
47591,"307,44840,2.0,1186086230",1160911
47592,"307,44972,0.5,1186257350",1160937
47593,"307,45081,1.5,1186257349",1160963
47594,"307,45447,2.0,1186411233",1160989
47595,"307,45501,2.5,1186087180",1161015
47596,"307,45662,2.0,1186259929",1161041
47597,"307,45722,3.5,1189455974",1161067
47598,"307,45726,2.0,1186258601",1161093
47599,"307,45728,4.0,1186173771",1161119
47600,"307,46578,4.0,1189457230",1161145
47601,"307,46723,3.0,1186085626",1161171
47602,"307,46948,3.0,1186257786",1161197
47603,"307,46970,2.5,1186173832",1161223
47604,"307,46976,3.5,1186172988",1161249
47605,"307,47099,4.0,1187383427",1161275
47606,"307,47518,0.5,1186084455",1161301
47607,"307,47610,4.0,1187192186",1161327
47608,"307,47810,0.5,1189607926",1161353
47609,"307,48082,4.5,1189529046",1161379
47610,"307,48142,2.0,1186086608",1161405
47611,"307,48385,4.5,1186086929",1161431
47612,"307,48394,3.0,1187191571",1161457
47613,"307,48516,4.5,1189457103",1161483
47614,"307,48518,2.0,1189608059",1161509
47615,"307,48520,3.0,1189607302",1161535
47616,"307,48678,2.5,1186878993",1161561
47617,"307,48774,3.0,1186087858",1161587
47618,"307,49272,3.5,1186087676",1161613
47619,"307,49314,3.0,1192631788",1161639
47620,"307,49396,2.5,1186259779",1161665
47621,"307,49530,4.5,1211305241",1161691
47622,"307,50442,2.0,1187025737",1161717
47623,"307,50794,3.0,1186410724",1161743
47624,"307,50798,0.5,1203528168",1161769
47625,"307,51091,3.0,1204234902",1161795
47626,"307,51255,3.5,1187025714",1161821
47627,"307,51540,3.0,1186257550",1161847
47628,"307,51662,3.5,1186084162",1161873
47629,"307,51931,5.0,1192026200",1161899
47630,"307,51935,4.0,1189608279",1161925
47631,"307,52241,4.0,1187632514",1161951
47632,"307,52245,3.0,1189608551",1161977
47633,"307,52281,4.0,1186173943",1162003
47634,"307,52287,3.5,1198680654",1162029
47635,"307,52375,3.5,1198813540",1162055
47636,"307,52435,4.0,1227537665",1162081
47637,"307,52458,2.5,1186878639",1162107
47638,"307,52604,4.5,1213926484",1162133
47639,"307,52722,3.5,1196131101",1162159
47640,"307,52867,4.0,1189455325",1162185
47641,"307,52973,4.0,1190906392",1162211
47642,"307,52975,2.0,1200150428",1162237
47643,"307,53125,3.5,1198680610",1162263
47644,"307,53129,4.5,1193663307",1162289
47645,"307,53435,0.5,1196131419",1162315
47646,"307,53550,4.0,1196131064",1162341
47647,"307,53956,2.5,1205343206",1162367
47648,"307,53974,3.0,1196131490",1162393
47649,"307,53996,4.0,1193172094",1162419
47650,"307,54004,4.0,1196131079",1162445
47651,"307,54256,4.5,1197407491",1162471
47652,"307,54259,4.0,1187878996",1162497
47653,"307,54272,4.5,1198680593",1162523
47654,"307,54281,4.5,1214791621",1162549
47655,"307,54503,4.0,1197407428",1162575
47656,"307,54785,3.5,1200150408",1162601
47657,"307,54997,4.5,1200150304",1162627
47658,"307,54999,3.0,1200150318",1162653
47659,"307,55241,3.0,1233346463",1162679
47660,"307,55245,3.0,1200844706",1162705
47661,"307,55247,4.0,1207701971",1162731
47662,"307,55261,3.5,1243884797",1162757
47663,"307,55267,4.0,1207701870",1162783
47664,"307,55269,4.0,1204234582",1162809
47665,"307,55272,4.0,1203528177",1162835
47666,"307,55280,4.0,1211305442",1162861
47667,"307,55282,3.0,1204234573",1162887
47668,"307,55290,4.0,1203528186",1162913
47669,"307,55729,3.0,1226946695",1162939
47670,"307,55765,4.5,1204234614",1162965
47671,"307,55820,4.5,1205343192",1162991
47672,"307,55830,4.5,1213926411",1163017
47673,"307,56003,3.0,1207701981",1163043
47674,"307,56174,3.5,1207701896",1163069
47675,"307,56367,4.5,1211305432",1163095
47676,"307,56757,4.5,1207701882",1163121
47677,"307,56782,4.0,1211305417",1163147
47678,"307,56805,3.0,1211305407",1163173
47679,"307,57368,3.0,1211305204",1163199
47680,"307,57536,3.0,1211379268",1163225
47681,"307,58105,3.5,1215657427",1163251
47682,"307,58156,3.0,1213926462",1163277
47683,"307,58162,4.0,1224508380",1163303
47684,"307,58287,1.0,1242822669",1163329
47685,"307,58315,2.0,1224511274",1163355
47686,"307,58559,4.5,1218117699",1163381
47687,"307,58998,4.0,1224508372",1163407
47688,"307,59022,4.0,1217882593",1163433
47689,"307,59315,5.0,1242822582",1163459
47690,"307,59421,3.0,1224508327",1163485
47691,"307,59615,3.5,1226946650",1163511
47692,"307,60037,2.0,1224508359",1163537
47693,"307,60069,5.0,1229117973",1163563
47694,"307,60487,4.0,1224508589",1163589
47695,"307,61024,4.0,1233346487",1163615
47696,"307,61132,4.0,1227537609",1163641
47697,"307,64116,3.5,1242822482",1163667
47698,"307,64622,4.0,1242822502",1163693
47699,"307,64969,4.5,1242822526",1163719
47700,"307,65088,4.0,1242822476",1163745
47701,"307,65601,2.0,1233346410",1163771
47702,"307,65738,4.0,1242822694",1163797
47703,"307,65740,4.0,1242822607",1163823
47704,"307,65882,3.5,1243884807",1163849
47705,"307,66097,4.5,1242822491",1163875
47706,"307,67408,4.0,1242822456",1163901
47707,"307,68952,4.5,1244814311",1163927
47708,"307,68954,5.0,1243884778",1163953
47709,"307,69122,5.0,1244476616",1163979
47710,"308,2,3.0,1421374418",1164005
47711,"308,3,0.5,1421374465",1164027
47712,"308,6,1.0,1421374400",1164049
47713,"308,19,1.0,1421374425",1164071
47714,"308,21,1.0,1421374404",1164094
47715,"308,25,1.0,1421374411",1164117
47716,"308,36,1.0,1421374415",1164140
47717,"308,39,3.0,1421374380",1164163
47718,"308,48,4.0,1421374475",1164186
47719,"308,50,2.5,1421373873",1164209
47720,"308,110,1.0,1421373815",1164232
47721,"308,161,1.0,1421374403",1164256
47722,"308,185,1.0,1421374401",1164280
47723,"308,223,1.0,1421374410",1164304
47724,"308,253,0.5,1421374364",1164328
47725,"308,260,2.5,1421373674",1164352
47726,"308,288,1.0,1421374407",1164376
47727,"308,292,1.0,1421374370",1164400
47728,"308,293,1.0,1421374386",1164424
47729,"308,318,1.0,1421373686",1164448
47730,"308,339,1.0,1421374408",1164472
47731,"308,355,3.0,1421374549",1164496
47732,"308,356,2.5,1421373783",1164520
47733,"308,357,0.5,1421374367",1164544
47734,"308,362,4.0,1421374591",1164568
47735,"308,364,3.0,1421375666",1164592
47736,"308,410,4.0,1421374432",1164616
47737,"308,434,1.0,1421374374",1164640
47738,"308,454,1.0,1421374383",1164664
47739,"308,457,3.0,1421373804",1164688
47740,"308,508,1.0,1421374429",1164712
47741,"308,527,1.0,1421373691",1164736
47742,"308,551,3.0,1421374427",1164760
47743,"308,589,1.0,1421373786",1164784
47744,"308,745,1.0,1421374532",1164808
47745,"308,858,1.5,1421373875",1164832
47746,"308,904,1.0,1421373901",1164856
47747,"308,912,3.0,1421374237",1164880
47748,"308,1028,4.0,1421375725",1164904
47749,"308,1035,3.0,1421375673",1164929
47750,"308,1036,1.0,1421373792",1164954
47751,"308,1089,1.0,1421374372",1164979
47752,"308,1136,4.0,1421373927",1165004
47753,"308,1148,1.0,1421374464",1165029
47754,"308,1196,2.5,1421373683",1165054
47755,"308,1197,4.5,1421373693",1165079
47756,"308,1198,1.0,1421373683",1165104
47757,"308,1200,1.0,1421373802",1165129
47758,"308,1203,0.5,1421373899",1165154
47759,"308,1221,1.0,1421374691",1165179
47760,"308,1246,5.0,1421375417",1165204
47761,"308,1291,0.5,1421373765",1165229
47762,"308,2028,0.5,1421373779",1165254
47763,"308,2248,4.5,1421375440",1165279
47764,"308,2324,1.0,1421373886",1165304
47765,"308,2571,3.0,1421374235",1165329
47766,"308,2762,0.5,1421373773",1165354
47767,"308,2953,3.0,1421374608",1165379
47768,"308,2959,0.5,1421374757",1165404
47769,"308,3450,1.0,1421374623",1165429
47770,"308,3578,1.0,1421373818",1165454
47771,"308,4226,1.0,1421374252",1165479
47772,"308,4447,3.5,1421375127",1165504
47773,"308,4886,4.0,1421375044",1165529
47774,"308,4963,1.0,1421375732",1165554
47775,"308,4993,3.5,1421373882",1165579
47776,"308,5444,3.5,1421375233",1165604
47777,"308,5618,4.0,1421373910",1165629
47778,"308,5669,3.0,1421375081",1165654
47779,"308,5816,5.0,1421375075",1165679
47780,"308,5952,4.0,1421373893",1165704
47781,"308,6016,1.0,1421373889",1165729
47782,"308,6377,4.0,1421375046",1165754
47783,"308,6539,3.5,1421375042",1165779
47784,"308,6863,3.5,1421375129",1165804
47785,"308,6934,3.0,1421375084",1165829
47786,"308,6936,2.0,1421375240",1165854
47787,"308,7153,3.5,1421373696",1165879
47788,"308,7451,3.5,1421375236",1165904
47789,"308,8368,5.0,1421375078",1165929
47790,"308,8464,1.0,1421375175",1165954
47791,"308,8961,4.0,1421375055",1165979
47792,"308,27706,2.0,1421375261",1166004
47793,"308,33615,1.0,1421375259",1166030
47794,"308,40815,5.0,1421375105",1166056
47795,"308,41566,4.0,1421375202",1166082
47796,"308,44555,1.5,1421373877",1166108
47797,"308,45499,2.0,1421374165",1166134
47798,"308,45517,2.0,1421375244",1166160
47799,"308,45722,3.0,1421375107",1166186
47800,"308,47610,2.0,1421374167",1166212
47801,"308,50872,4.0,1421375139",1166238
47802,"308,54001,5.0,1421375221",1166264
47803,"308,54286,0.5,1421373781",1166290
47804,"308,56152,3.5,1421375723",1166316
47805,"308,56174,1.0,1421374158",1166342
47806,"308,56367,5.0,1421375098",1166368
47807,"308,58559,4.0,1421373894",1166394
47808,"308,60069,4.0,1421374722",1166420
47809,"308,63082,1.0,1421374815",1166446
47810,"308,68358,4.0,1421375185",1166472
47811,"308,68954,3.5,1421375137",1166498
47812,"308,71033,1.0,1421374243",1166524
47813,"308,72998,4.0,1421375111",1166550
47814,"308,76093,4.5,1421373822",1166576
47815,"308,79132,1.0,1421373818",1166602
47816,"308,87234,5.0,1421374950",1166628
47817,"308,89745,4.5,1421373790",1166654
47818,"308,91500,3.0,1421375265",1166680
47819,"308,91529,3.0,1421375245",1166706
47820,"308,92259,1.0,1421373879",1166732
47821,"308,95377,3.0,1421375774",1166758
47822,"308,96821,5.0,1421374977",1166784
47823,"308,106642,5.0,1421374711",1166810
47824,"308,117192,5.0,1421374839",1166837
47825,"309,50,4.5,1126451972",1166864
47826,"309,296,3.5,1166068318",1166887
47827,"309,318,4.0,1126451992",1166911
47828,"309,527,4.0,1126451171",1166935
47829,"309,898,4.5,1126452119",1166959
47830,"309,902,4.0,1086565768",1166983
47831,"309,904,4.0,1126451007",1167007
47832,"309,906,3.5,1166068397",1167031
47833,"309,908,3.5,1126451042",1167055
47834,"309,911,4.0,1126452246",1167079
47835,"309,912,5.0,1086564162",1167103
47836,"309,913,4.5,1086563234",1167127
47837,"309,919,4.5,1126452070",1167151
47838,"309,930,4.0,1166068873",1167175
47839,"309,933,4.0,1126452097",1167199
47840,"309,953,4.0,1086563214",1167223
47841,"309,954,2.5,1126451098",1167247
47842,"309,971,4.5,1086565216",1167271
47843,"309,973,4.0,1086564073",1167295
47844,"309,1084,3.0,1086563317",1167319
47845,"309,1089,4.0,1166068331",1167344
47846,"309,1104,3.0,1086565114",1167369
47847,"309,1172,5.0,1086563602",1167394
47848,"309,1198,4.0,1166068294",1167419
47849,"309,1201,4.5,1086563449",1167444
47850,"309,1203,5.0,1086565028",1167469
47851,"309,1204,4.0,1086563225",1167494
47852,"309,1207,3.0,1126451015",1167519
47853,"309,1213,2.5,1166068343",1167544
47854,"309,1219,3.5,1166068970",1167569
47855,"309,1234,4.0,1126451981",1167594
47856,"309,1250,5.0,1086563279",1167619
47857,"309,1262,4.5,1126451034",1167644
47858,"309,1263,3.0,1086563613",1167669
47859,"309,1265,4.5,1126452401",1167694
47860,"309,1269,3.5,1126452161",1167719
47861,"309,1272,4.0,1126452035",1167744
47862,"309,1276,4.0,1086563399",1167769
47863,"309,1283,5.0,1126451967",1167794
47864,"309,1301,4.0,1126453993",1167819
47865,"309,1302,2.5,1086563293",1167844
47866,"309,1387,4.0,1126148656",1167869
47867,"309,1537,4.5,1126452226",1167894
47868,"309,1645,1.0,1086563547",1167919
47869,"309,1682,4.0,1166067368",1167944
47870,"309,1942,4.0,1086564805",1167969
47871,"309,1944,4.0,1086565138",1167994
47872,"309,1946,4.0,1086565203",1168019
47873,"309,1949,5.0,1086565672",1168044
47874,"309,1952,1.5,1086565661",1168069
47875,"309,2019,5.0,1126148696",1168094
47876,"309,2028,4.5,1126452287",1168119
47877,"309,2067,3.5,1086565746",1168144
47878,"309,2132,4.5,1086565730",1168169
47879,"309,2182,2.0,1086565350",1168194
47880,"309,2186,4.0,1166068887",1168219
47881,"309,2202,5.0,1086564783",1168244
47882,"309,2324,4.5,1126452366",1168269
47883,"309,2353,4.5,1086563404",1168294
47884,"309,2571,4.0,1126453981",1168319
47885,"309,2762,3.5,1126452186",1168344
47886,"309,2764,4.0,1086565883",1168369
47887,"309,2944,4.0,1126452199",1168394
47888,"309,3081,0.5,1086563584",1168419
47889,"309,3095,3.5,1086564194",1168444
47890,"309,3101,2.5,1086563432",1168469
47891,"309,3171,4.0,1166068655",1168494
47892,"309,3418,3.5,1086563485",1168519
47893,"309,3435,4.0,1166068355",1168544
47894,"309,3471,3.0,1086563208",1168569
47895,"309,3872,3.5,1086565300",1168594
47896,"309,3996,4.0,1126452282",1168619
47897,"309,4326,4.0,1126452392",1168644
47898,"309,4327,4.0,1126452000",1168669
47899,"309,4339,3.5,1086565822",1168694
47900,"309,4406,3.5,1126452027",1168719
47901,"309,4432,4.0,1172334543",1168744
47902,"309,4886,4.0,1126452348",1168769
47903,"309,4993,4.5,1126452267",1168794
47904,"309,5008,4.5,1166068369",1168819
47905,"309,5398,4.0,1086565596",1168844
47906,"309,5952,4.0,1126452219",1168869
47907,"309,6365,2.5,1166068218",1168894
47908,"309,6452,4.0,1086565163",1168919
47909,"309,6639,4.0,1126451056",1168944
47910,"309,6706,3.5,1088521739",1168969
47911,"309,6777,4.0,1126450615",1168994
47912,"309,6934,2.0,1166068245",1169019
47913,"309,6947,4.0,1126452335",1169044
47914,"309,7143,4.0,1088521659",1169069
47915,"309,7153,4.5,1126452145",1169094
47916,"309,7216,4.5,1126451068",1169119
47917,"309,7218,4.5,1086564148",1169144
47918,"309,7303,4.0,1086565067",1169169
47919,"309,7943,4.0,1166068511",1169194
47920,"309,8154,4.0,1086565897",1169219
47921,"309,8228,4.0,1166068838",1169244
47922,"309,8340,4.0,1126452329",1169269
47923,"309,25886,3.5,1126451959",1169294
47924,"309,30707,4.0,1110393933",1169320
47925,"309,30812,4.0,1110393942",1169346
47926,"309,30825,3.5,1110393978",1169372
47927,"309,48780,3.5,1165466267",1169398
47928,"310,16,1.0,1078647827",1169424
47929,"310,58,4.5,1078647847",1169447
47930,"310,104,2.0,1078649269",1169470
47931,"310,216,2.0,1078649290",1169494
47932,"310,236,0.5,1078647868",1169518
47933,"310,246,4.0,1078647871",1169542
47934,"310,252,2.5,1078647890",1169566
47935,"310,432,2.5,1078647838",1169590
47936,"310,529,4.5,1078647902",1169614
47937,"310,733,4.0,1078649543",1169638
47938,"310,745,5.0,1078649848",1169662
47939,"310,750,4.0,1078647809",1169686
47940,"310,852,3.0,1078647905",1169710
47941,"310,904,5.0,1078647895",1169734
47942,"310,1080,3.5,1078647876",1169758
47943,"310,1101,0.5,1078648204",1169783
47944,"310,1148,5.0,1078649856",1169808
47945,"310,1194,4.0,1078648254",1169833
47946,"310,1198,4.0,1078648289",1169858
47947,"310,1204,5.0,1078648353",1169883
47948,"310,1223,5.0,1078649861",1169908
47949,"310,1233,5.0,1078647887",1169933
47950,"310,1247,4.5,1078647841",1169958
47951,"310,1304,5.0,1078647817",1169983
47952,"310,1396,4.0,1078648973",1170008
47953,"310,1468,4.0,1078649372",1170033
47954,"310,1517,4.0,1078649327",1170058
47955,"310,1945,5.0,1078648481",1170083
47956,"310,2013,0.5,1078649605",1170108
47957,"310,2355,3.5,1078647786",1170133
47958,"310,2371,4.0,1078649155",1170158
47959,"310,2372,2.0,1078649158",1170183
47960,"310,2457,4.5,1078649193",1170208
47961,"310,2518,4.0,1078649121",1170233
47962,"310,2524,0.5,1078649585",1170258
47963,"310,2657,2.0,1078649437",1170283
47964,"310,2671,4.0,1078649254",1170308
47965,"310,2683,3.0,1078649333",1170333
47966,"310,2797,3.5,1078647856",1170358
47967,"310,2944,5.0,1078649978",1170383
47968,"310,3254,2.5,1078649306",1170408
47969,"310,3330,4.5,1078648511",1170433
47970,"310,3555,4.5,1078648799",1170458
47971,"310,3751,4.0,1078649878",1170483
47972,"310,3996,4.0,1078648299",1170508
47973,"310,4306,3.5,1078649897",1170533
47974,"310,4483,1.0,1078649140",1170558
47975,"310,4963,4.0,1078649529",1170583
47976,"310,4995,4.0,1078649098",1170608
47977,"310,5481,3.5,1078649338",1170633
47978,"310,5899,5.0,1078648385",1170658
47979,"310,6051,4.5,1078648622",1170683
47980,"310,6410,4.5,1078649387",1170708
47981,"310,6503,0.5,1078648163",1170733
47982,"310,6548,0.5,1078648764",1170758
47983,"310,6617,4.5,1078648081",1170783
47984,"310,6708,4.0,1078648322",1170808
47985,"310,6711,5.0,1078648222",1170833
47986,"310,6863,5.0,1078648074",1170858
47987,"310,6947,4.0,1078648283",1170883
47988,"310,6979,3.0,1078649972",1170908
47989,"310,7184,4.5,1078648541",1170933
47990,"310,7261,3.5,1078649414",1170958
47991,"310,7305,2.5,1078648045",1170983
47992,"311,16,2.5,1057854247",1171008
47993,"311,40,3.5,1057854804",1171031
47994,"311,466,1.0,1057854324",1171054
47995,"311,589,3.0,1057854702",1171078
47996,"311,715,3.0,1057854826",1171102
47997,"311,852,0.5,1057854340",1171126
47998,"311,1208,2.5,1057854233",1171150
47999,"311,1247,1.0,1057854260",1171175
48000,"311,1258,4.0,1057854306",1171200
48001,"311,1304,1.5,1057854244",1171225
48002,"311,1407,1.5,1057854301",1171250
48003,"311,1517,3.0,1057854315",1171275
48004,"311,2174,0.5,1057854279",1171300
48005,"311,2291,4.0,1057854321",1171325
48006,"311,2324,0.5,1057854327",1171350
48007,"311,2355,3.0,1057854728",1171375
48008,"311,2599,3.0,1057854285",1171400
48009,"311,2706,0.5,1057854230",1171425
48010,"311,2797,0.5,1057854281",1171450
48011,"311,3977,1.0,1057854901",1171475
48012,"311,3996,3.0,1057854319",1171500
48013,"311,4936,2.0,1057854874",1171525
48014,"311,5944,2.5,1057854932",1171550
48015,"311,5992,4.5,1057854687",1171575
